tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,favorites,retweets,user_followers,user_favourites,date_time,jpg_url,prediction,confidence,life_stage
873580283840344065,,,2017-06-10 16:39:04 +0000,Twitter for iPhone,"We usually don't rate Deck-bound Saskatoon Black Bears, but this one is h*ckin flawless. Sneaky tongue slip too. 13/10 would hug firmly https://t.co/mNuMH9400n",,,,https://twitter.com/dog_rates/status/873580283840344065/photo/1,13,10,None,21285,3329,9379016,148241,2017-06-10 16:39:04,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,Newfoundland,0.678537,None
873213775632977920,,,2017-06-09 16:22:42 +0000,Twitter for iPhone,"This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below

https://t.co/Xp01EU3qyD https://t.co/V5lkvrGLdQ",,,,"https://www.gofundme.com/help-my-baby-sierra-get-better,https://twitter.com/dog_rates/status/873213775632977920/photo/1,https://twitter.com/dog_rates/status/873213775632977920/photo/1",12,10,Sierra,6292,1324,9379016,148241,2017-06-09 16:22:42,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,vizsla,0.6197819999999999,pupper
872967104147763200,,,2017-06-09 00:02:31 +0000,Twitter for iPhone,Here's a very large dog. He has a date later. Politely asked this water person to check if his breath is bad. 12/10 good to go doggo https://t.co/EMYIdoblMR,,,,"https://twitter.com/dog_rates/status/872967104147763200/photo/1,https://twitter.com/dog_rates/status/872967104147763200/photo/1",12,10,None,23935,4539,9379016,148241,2017-06-09 00:02:31,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,Labrador_retriever,0.476913,None
872820683541237760,,,2017-06-08 14:20:41 +0000,Twitter for iPhone,"Here are my favorite #dogsatpollingstations 
Most voted for a more consistent walking schedule and to increase daily pats tenfold. All 13/10 https://t.co/17FVMl4VZ5",,,,"https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1",13,10,None,13010,3153,9379016,148241,2017-06-08 14:20:41,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,pug,0.99912,None
872620804844003328,,,2017-06-08 01:06:27 +0000,Twitter for iPhone,This is Monkey. She's supporting owners everywhere with her fancy #PrideMonth bandana. 13/10 love is love is love... https://t.co/lUcpnZDPz9,,,,https://twitter.com/dog_rates/status/872620804844003328/photo/1,13,10,Monkey,18237,3053,9379016,148241,2017-06-08 01:06:27,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,cocker_spaniel,0.513191,None
872486979161796608,,,2017-06-07 16:14:40 +0000,Twitter for iPhone,We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it together guys... 12/10 https://t.co/BZHiKx3FpQ,,,,https://twitter.com/dog_rates/status/872486979161796608/photo/1,12,10,None,35912,7671,9379016,148241,2017-06-07 16:14:40,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,Pembroke,0.931861,None
872122724285648897,,,2017-06-06 16:07:15 +0000,Twitter for iPhone,This is Kody. He's a baller. Wishes he was a little bit taller. Double dribbles often. Still 12/10 would happily get dunked on https://t.co/PKSpmiefwN,,,,"https://twitter.com/dog_rates/status/872122724285648897/photo/1,https://twitter.com/dog_rates/status/872122724285648897/photo/1",12,10,Kody,30033,6791,9379452,148241,2017-06-06 16:07:15,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,pug,0.06673630000000001,None
871879754684805121,,,2017-06-06 00:01:46 +0000,Twitter for iPhone,Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supupporting her owner. 13/10 https://t.co/uK6PNyeh9w,,,,"https://twitter.com/dog_rates/status/871879754684805121/photo/1,https://twitter.com/dog_rates/status/871879754684805121/photo/1",13,10,Lassie,32889,9187,9379016,148241,2017-06-06 00:01:46,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,Shetland_sheepdog,0.969171,None
871762521631449091,,,2017-06-05 16:15:56 +0000,Twitter for iPhone,This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter. 12/10 https://t.co/AiVljI6QCg,,,,"https://twitter.com/dog_rates/status/871762521631449091/photo/1,https://twitter.com/dog_rates/status/871762521631449091/photo/1,https://twitter.com/dog_rates/status/871762521631449091/photo/1",12,10,Rover,17779,2947,9379016,148241,2017-06-05 16:15:56,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,Labrador_retriever,0.921393,pupper
871515927908634625,,,2017-06-04 23:56:03 +0000,Twitter for iPhone,This is Napolean. He's a Raggedy East Nicaraguan Zoom Zoom. Runs on one leg. Built for deception. No eyes. Good with kids. 12/10 great doggo https://t.co/PR7B7w1rUw,,,,"https://twitter.com/dog_rates/status/871515927908634625/photo/1,https://twitter.com/dog_rates/status/871515927908634625/photo/1",12,10,Napolean,17808,2922,9379016,148241,2017-06-04 23:56:03,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,komondor,0.974781,None
871032628920680449,,,2017-06-03 15:55:36 +0000,Twitter for iPhone,"This is Boomer. He's doing an advanced water takeoff. The opposite of Sully. Ears for control, mlem for style. 13/10 simply breathtaking https://t.co/noNpY2Laoo",,,,https://twitter.com/dog_rates/status/871032628920680449/photo/1,13,10,Boomer,20059,3208,9379016,148241,2017-06-03 15:55:36,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,kelpie,0.3980530000000001,None
870804317367881728,,,2017-06-03 00:48:22 +0000,Twitter for iPhone,Real funny guys. Sending in a pic without a dog in it. Hilarious. We'll rate the rug tho because it's giving off a very good vibe. 11/10 https://t.co/GCD1JccCyi,,,,https://twitter.com/dog_rates/status/870804317367881728/photo/1,11,10,None,29659,5256,9379016,148241,2017-06-03 00:48:22,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,NaN,0.0,None
870656317836468226,,,2017-06-02 15:00:16 +0000,Twitter for iPhone,"This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still 13/10

Help Cody here: https://t.co/4hxnDOt1CV https://t.co/42ryYRQ2Q4",,,,"https://www.gofundme.com/help-fix-codys-torn-acl,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1",13,10,Cody,10825,2188,9379016,148241,2017-06-02 15:00:16,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,Pembroke,0.945495,None
870374049280663552,,,2017-06-01 20:18:38 +0000,Twitter for iPhone,This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental science destroy it. 13/10 https://t.co/T1xlgaPujm,,,,https://twitter.com/dog_rates/status/870374049280663552/photo/1,13,10,Zoey,73573,22612,9379016,148241,2017-06-01 20:18:38,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,golden_retriever,0.841001,None
870308999962521604,,,2017-06-01 16:00:09 +0000,Twitter for iPhone,"This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket. 13/10 would attempt a boop without waking https://t.co/MVQCzrF1g9",,,,"https://twitter.com/dog_rates/status/870308999962521604/photo/1,https://twitter.com/dog_rates/status/870308999962521604/photo/1",13,10,Rumble,19381,3526,9379016,148241,2017-06-01 16:00:09,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,Greater_Swiss_Mountain_dog,0.6227520000000001,None
870063196459192321,,,2017-05-31 23:43:25 +0000,Twitter for iPhone,Meet Clifford. He's quite large. Also red. Good w kids. Somehow never steps on them. Massive poops very inconvenient. Still 14/10 would ride https://t.co/apVOyDgOju,,,,"https://twitter.com/dog_rates/status/870063196459192321/photo/1,https://twitter.com/dog_rates/status/870063196459192321/photo/1",14,10,Clifford,32252,7039,9379016,148241,2017-05-31 23:43:25,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,NaN,0.0,None
869772420881756160,,,2017-05-31 04:27:59 +0000,Twitter for iPhone,"This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk. 13/10 would snug softly https://t.co/HciEaJkC4D",,,,https://twitter.com/dog_rates/status/869772420881756160/photo/1,13,10,Dewey,37813,8646,9379016,148241,2017-05-31 04:27:59,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,Pembroke,0.980148,None
869702957897576449,,,2017-05-30 23:51:58 +0000,Twitter for iPhone,Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other. 13/10 we don't leave until you buckle pup Stanley https://t.co/vmCu3PFCQq,,,,https://twitter.com/dog_rates/status/869702957897576449/photo/1,13,10,Stanley,24911,5354,9379016,148241,2017-05-30 23:51:58,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,Pembroke,0.993449,None
869596645499047938,,,2017-05-30 16:49:31 +0000,Twitter for iPhone,This is Scout. He just graduated. Officially a doggo now. Have fun with taxes and losing sight of your ambitions. 12/10 would throw cap for https://t.co/DsA2hwXAJo,,,,"https://twitter.com/dog_rates/status/869596645499047938/photo/1,https://twitter.com/dog_rates/status/869596645499047938/photo/1",12,10,Scout,14117,2621,9379016,148241,2017-05-30 16:49:31,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,Chihuahua,0.955156,None
869227993411051520,,,2017-05-29 16:24:37 +0000,Twitter for iPhone,This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. 13/10 would boop well https://t.co/IoR3n1fiiQ,,,,https://twitter.com/dog_rates/status/869227993411051520/photo/1,13,10,Gizmo,18044,3177,9379016,148241,2017-05-29 16:24:37,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,Pembroke,0.664181,None
868880397819494401,,,2017-05-28 17:23:24 +0000,Twitter for iPhone,This is Walter. He won't start hydrotherapy without his favorite floatie. 14/10 keep it pup Walter https://t.co/r28jFx9uyF,,,,https://twitter.com/dog_rates/status/868880397819494401/photo/1,14,10,Walter,57634,12177,9379016,148241,2017-05-28 17:23:24,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,French_bulldog,0.0999839,None
868622495443632128,,,2017-05-28 00:18:35 +0000,Twitter for iPhone,Here's a h*ckin peaceful boy. Unbothered by the comings and goings. 13/10 please reveal your wise ways https://t.co/yeaH8Ej5eM,,,,https://twitter.com/dog_rates/status/868622495443632128/photo/1,13,10,None,23524,4434,9379016,148241,2017-05-28 00:18:35,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,Labrador_retriever,0.868107,None
868552278524837888,,,2017-05-27 19:39:34 +0000,Twitter for iPhone,"Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help

https://t.co/ZMTE4Mr69f https://t.co/7RyeXTYLNi",,,,"https://www.gofundme.com/3ti3nps,https://twitter.com/dog_rates/status/868552278524837888/photo/1,https://twitter.com/dog_rates/status/868552278524837888/photo/1",12,10,Cooper,8916,1735,9379016,148241,2017-05-27 19:39:34,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,whippet,0.378151,None
867900495410671616,,,2017-05-26 00:29:37 +0000,Twitter for iPhone,"Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank you... 12/10 https://t.co/JMhDNv5wXZ",,,,https://twitter.com/dog_rates/status/867900495410671616/photo/1,12,10,None,21483,3552,9379016,148241,2017-05-26 00:29:37,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,Labrador_retriever,0.522644,None
867774946302451713,,,2017-05-25 16:10:44 +0000,Twitter for iPhone,Meet Harold.  He's h*ckin cooperative. 13/10 good work Harold https://t.co/ZYg3NZGICa,,,,"https://twitter.com/dog_rates/status/867774946302451713/photo/1,https://twitter.com/dog_rates/status/867774946302451713/photo/1",13,10,Harold,30117,6220,9379016,148241,2017-05-25 16:10:44,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,Border_collie,0.661953,None
867421006826221569,,,2017-05-24 16:44:18 +0000,Twitter for iPhone,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12/10 superior puppo https://t.co/XZlZKd73go,,,,https://twitter.com/dog_rates/status/867421006826221569/photo/1,12,10,Shikha,14257,2106,9379452,148241,2017-05-24 16:44:18,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,Eskimo_dog,0.6164569999999999,None
867072653475098625,,,2017-05-23 17:40:04 +0000,Twitter for iPhone,RT @rachaeleasler: these @dog_rates hats are 13/10 bean approved https://t.co/nRCdq4g9gG,8.650134204453683e+17,7.874617784352891e+17,2017-05-18 01:17:25 +0000,"https://twitter.com/rachaeleasler/status/865013420445368320/photo/1,https://twitter.com/rachaeleasler/status/865013420445368320/photo/1,https://twitter.com/rachaeleasler/status/865013420445368320/photo/1,https://twitter.com/rachaeleasler/status/865013420445368320/photo/1",13,10,None,0,100,9379016,148241,2017-05-23 17:40:04,https://pbs.twimg.com/media/DAElHfmUMAEH9lB.jpg,Blenheim_spaniel,0.352946,None
867051520902168576,,,2017-05-23 16:16:06 +0000,Twitter for iPhone,"Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. Thank you... 13/10 https://t.co/M5Rz0R8SIQ",,,,https://twitter.com/dog_rates/status/867051520902168576/photo/1,13,10,None,28558,6742,9379016,148241,2017-05-23 16:16:06,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,Samoyed,0.471403,None
866686824827068416,,,2017-05-22 16:06:55 +0000,Twitter for iPhone,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely https://t.co/9b9J46E86Z,,,,"https://twitter.com/dog_rates/status/866686824827068416/photo/1,https://twitter.com/dog_rates/status/866686824827068416/photo/1",12,10,Lili,17026,2945,9379016,148241,2017-05-22 16:06:55,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,flat-coated_retriever,0.51473,None
866450705531457537,,,2017-05-22 00:28:40 +0000,Twitter for iPhone,"This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7TfysWHr",,,,"https://twitter.com/dog_rates/status/866450705531457537/photo/1,https://twitter.com/dog_rates/status/866450705531457537/photo/1",13,10,Jamesy,108307,29995,9379016,148241,2017-05-22 00:28:40,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,French_bulldog,0.905334,pupper
866334964761202691,,,2017-05-21 16:48:45 +0000,Twitter for iPhone,This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly https://t.co/W86h5dgR6c,,,,"https://twitter.com/dog_rates/status/866334964761202691/photo/1,https://twitter.com/dog_rates/status/866334964761202691/photo/1",12,10,Coco,46348,12143,9379016,148241,2017-05-21 16:48:45,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,Samoyed,0.984086,None
865718153858494464,,,2017-05-19 23:57:46 +0000,Twitter for iPhone,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 extremely good boy https://t.co/pozUoHLkGg",,,,https://twitter.com/dog_rates/status/865718153858494464/photo/1,13,10,Boomer,22823,4803,9379016,148241,2017-05-19 23:57:46,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,golden_retriever,0.673664,None
865359393868664832,,,2017-05-19 00:12:11 +0000,Twitter for iPhone,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10 https://t.co/g20EmqK7vc,,,,"https://twitter.com/dog_rates/status/865359393868664832/photo/1,https://twitter.com/dog_rates/status/865359393868664832/photo/1",13,10,Sammy,23464,4261,9379016,148241,2017-05-19 00:12:11,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,Chesapeake_Bay_retriever,0.832435,None
865006731092295680,,,2017-05-18 00:50:50 +0000,Twitter for iPhone,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off. 13/10 h*ck of a puppurchase https://t.co/LbkG5CiM7o,,,,https://twitter.com/dog_rates/status/865006731092295680/photo/1,13,10,Nelly,24912,6621,9379016,148241,2017-05-18 00:50:50,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,Pembroke,0.989882,None
864873206498414592,,,2017-05-17 16:00:15 +0000,Twitter for iPhone,We only rate dogs. Please don't send in Jesus. We're trying to remain professional and legitimate. Thank you... 14/10 https://t.co/wr3xsjeCIR,,,,"https://twitter.com/dog_rates/status/864873206498414592/photo/1,https://twitter.com/dog_rates/status/864873206498414592/photo/1",14,10,None,28683,7463,9379016,148241,2017-05-17 16:00:15,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,NaN,0.0,None
864279568663928832,,,2017-05-16 00:41:21 +0000,Twitter for iPhone,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anything for Meatball https://t.co/S2HdmFFPck,,,,"https://twitter.com/dog_rates/status/864279568663928832/photo/1,https://twitter.com/dog_rates/status/864279568663928832/photo/1",12,10,Meatball,13002,2563,9379016,148241,2017-05-16 00:41:21,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,bull_mastiff,0.668613,None
864197398364647424,,,2017-05-15 19:14:50 +0000,Twitter for iPhone,This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well https://t.co/cPq9fYvkzr,,,,"https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1",13,10,Paisley,26484,7532,9379016,148241,2017-05-15 19:14:50,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,golden_retriever,0.945905,None
863907417377173506,,,2017-05-15 00:02:33 +0000,Twitter for iPhone,This is Albus. He's quite impressive at hide and seek. Knows he's been found this time. 13/10 usually elusive as h*ck https://t.co/ht47njyZ64,,,,"https://twitter.com/dog_rates/status/863907417377173506/photo/1,https://twitter.com/dog_rates/status/863907417377173506/photo/1",13,10,Albus,18339,3569,9379016,148241,2017-05-15 00:02:33,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,NaN,0.0,None
863553081350529029,,,2017-05-14 00:34:33 +0000,Twitter for iPhone,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) https://t.co/tordvmaaop,,,,https://twitter.com/dog_rates/status/863553081350529029/video/1,13,10,Neptune,13605,3609,9379016,148241,2017-05-14 00:34:33,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,Eskimo_dog,0.41333,None
863432100342583297,,,2017-05-13 16:33:49 +0000,Twitter for iPhone,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup https://t.co/fGQUzR8w3H,,,,https://twitter.com/dog_rates/status/863432100342583297/photo/1,12,10,Belle,21184,4535,9379016,148241,2017-05-13 16:33:49,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,Staffordshire_bullterrier,0.690517,None
863079547188785154,6.671521640794235e+17,4196983835.0,2017-05-12 17:12:53 +0000,Twitter for iPhone,"Ladies and gentlemen... I found Pipsy. He may have changed his name to Pablo, but he never changed his love for the sea. Pupgraded to 14/10 https://t.co/lVU5GyNFen",,,,https://twitter.com/dog_rates/status/863079547188785154/photo/1,14,10,None,7864,946,9379016,148241,2017-05-12 17:12:53,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,Lakeland_terrier,0.275242,None
863062471531167744,,,2017-05-12 16:05:02 +0000,Twitter for iPhone,"Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

https://t.co/MOBkQnyHib https://t.co/EsOB4rLEKt",,,,"https://www.gofundme.com/helpquinny,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1",13,10,Quinn,7485,2079,9379016,148241,2017-05-12 16:05:02,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,French_bulldog,0.935804,None
862831371563274240,,,2017-05-12 00:46:44 +0000,Twitter for iPhone,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey https://t.co/ixOFQ1tfqE",,,,"https://twitter.com/dog_rates/status/862831371563274240/photo/1,https://twitter.com/dog_rates/status/862831371563274240/photo/1",13,10,Zooey,17143,4430,9379016,148241,2017-05-12 00:46:44,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,Australian_terrier,0.207281,None
862722525377298433,,,2017-05-11 17:34:13 +0000,Twitter for iPhone,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 would boop mid-snooze https://t.co/Eme9Uar6v2",,,,https://twitter.com/dog_rates/status/862722525377298433/photo/1,11,10,Dave,15241,3065,9379491,148245,2017-05-11 17:34:13,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,basset,0.39333,None
862457590147678208,,,2017-05-11 00:01:27 +0000,Twitter for iPhone,"This is Jersey. He likes to watch movies, but only if you watch with him. Enjoys horror films like The Bababork and H*ckraiser. 13/10 https://t.co/jvSNASweNb",,,,"https://twitter.com/dog_rates/status/862457590147678208/photo/1,https://twitter.com/dog_rates/status/862457590147678208/photo/1,https://twitter.com/dog_rates/status/862457590147678208/photo/1",13,10,Jersey,18175,4222,9379016,148241,2017-05-11 00:01:27,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,NaN,0.0,None
862096992088072192,,,2017-05-10 00:08:34 +0000,Twitter for iPhone,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you... 13/10 https://t.co/nvZyyrp0kd,,,,"https://twitter.com/dog_rates/status/862096992088072192/photo/1,https://twitter.com/dog_rates/status/862096992088072192/photo/1",13,10,None,65915,19869,9379016,148241,2017-05-10 00:08:34,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,chow,0.677589,None
861383897657036800,,,2017-05-08 00:54:59 +0000,Twitter for iPhone,This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy https://t.co/QFRlbZw4Z1,,,,https://twitter.com/dog_rates/status/861383897657036800/photo/1,13,10,Hobbes,32113,9210,9379016,148241,2017-05-08 00:54:59,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,Cardigan,0.771008,None
861288531465048066,,,2017-05-07 18:36:02 +0000,Twitter for iPhone,HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU. 13/10 https://t.co/SqKJPwbQ2g,,,,https://twitter.com/dog_rates/status/861288531465048066/video/1,13,10,None,15279,3566,9379016,148241,2017-05-07 18:36:02,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,Bouvier_des_Flandres,0.0826102,None
861005113778896900,,,2017-05-06 23:49:50 +0000,Twitter for iPhone,This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af https://t.co/jH6EN9cEn6,,,,https://twitter.com/dog_rates/status/861005113778896900/photo/1,12,10,Burt,14914,3314,9379016,148241,2017-05-06 23:49:50,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,German_shepherd,0.507951,None
860924035999428608,,,2017-05-06 18:27:40 +0000,Twitter for iPhone,RT @tallylott: h*ckin adorable promposal. 13/10 @dog_rates https://t.co/6n8hzNihJ9,8.609144852504699e+17,363890752.0,2017-05-06 17:49:42 +0000,"https://twitter.com/tallylott/status/860914485250469888/photo/1,https://twitter.com/tallylott/status/860914485250469888/photo/1,https://twitter.com/tallylott/status/860914485250469888/photo/1,https://twitter.com/tallylott/status/860914485250469888/photo/1",13,10,None,0,673,9379016,148241,2017-05-06 18:27:40,https://pbs.twimg.com/media/C_KVJjDXsAEUCWn.jpg,NaN,0.0,None
860563773140209665,,,2017-05-05 18:36:06 +0000,Twitter for iPhone,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt",,,,"https://www.gofundme.com/help-lorenzo-beat-cancer,https://twitter.com/dog_rates/status/860563773140209665/photo/1,https://twitter.com/dog_rates/status/860563773140209665/photo/1",13,10,Lorenzo,6690,1844,9379016,148241,2017-05-05 18:36:06,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,Cardigan,0.583936,None
860524505164394496,,,2017-05-05 16:00:04 +0000,Twitter for iPhone,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/C2zHcNIu4I,,,,https://twitter.com/dog_rates/status/860524505164394496/photo/1,13,10,Carl,21158,4576,9379016,148241,2017-05-05 16:00:04,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,Bedlington_terrier,0.286558,None
860276583193509888,,,2017-05-04 23:34:55 +0000,Twitter for iPhone,This is Jordy. He likes to go on adventures and watch the small scaly underwater dogs with fins pass him by. 12/10 peaceful as h*ck https://t.co/xJo6S2sfsN,,,,https://twitter.com/dog_rates/status/860276583193509888/photo/1,12,10,Jordy,16494,3050,9379016,148241,2017-05-04 23:34:55,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,NaN,0.0,None
860184849394610176,,,2017-05-04 17:30:24 +0000,Twitter for iPhone,"Here we have perhaps the wisest dog of all. Above average with light sabers. Immortal as h*ck. 14/10 dog, or dog not, there is no try https://t.co/upRYxG4KbG",,,,https://twitter.com/dog_rates/status/860184849394610176/photo/1,14,10,None,14935,5094,9379016,148241,2017-05-04 17:30:24,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,NaN,0.0,None
859924526012018688,,,2017-05-04 00:15:58 +0000,Twitter for iPhone,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl https://t.co/g8vpXFzw29,,,,https://twitter.com/dog_rates/status/859924526012018688/photo/1,12,10,Milky,17532,3564,9379016,148241,2017-05-04 00:15:58,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,French_bulldog,0.254587,None
859851578198683649,,,2017-05-03 19:26:06 +0000,Twitter for iPhone,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/BqSttrTuIl,,,,"https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1",13,10,Trooper,13925,3055,9379016,148241,2017-05-03 19:26:06,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,Labrador_retriever,0.899086,None
859607811541651456,,,2017-05-03 03:17:27 +0000,Twitter for iPhone,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 https://t.co/BArWupFAn0,,,,https://twitter.com/dog_rates/status/859607811541651456/photo/1,13,10,None,16749,1357,9379016,148241,2017-05-03 03:17:27,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,golden_retriever,0.8955290000000001,None
